Alpha,Cl,Cd,Cm
-20.0,-0.49728555024830684,0.2255028290643731,0.030066649444242057
-19.0,-0.7604707813639872,0.2574916914094162,0.06913519477657445
-18.0,-0.7234023337091107,0.2450266997038296,0.060328993495757426
-17.0,-0.6861134973002709,0.23168353148572202,0.05153851084760703
-16.0,-0.4217596639589638,0.1826792146828823,0.008286730592482312
-15.0,-0.4015969754398744,0.17327475587288682,0.0038802524873207114
-14.0,-0.38467271469083103,0.16383540435948915,-0.0006365950828236186
-13.0,-0.37408835392986695,0.15452656868629816,-0.005162649962289987
-12.0,-0.37509799095323054,0.1453110107603065,-0.010213166817288555
-11.0,-0.36726536402594934,0.13074086239654123,-0.013945978419352035
-10.0,-0.35308434923040066,0.1183850293897642,-0.01702066649240502
-9.0,-0.34840110749544,0.1028927160499395,-0.022197781560058697
-8.0,-0.3520157176812238,0.0844722083001739,-0.030920545884776406
-7.0,-0.36717837079444193,0.06217796775499672,-0.046170941223727766
-5.0,-0.2969394712220282,0.01914484343469611,-0.062371270521754854
-4.0,-0.18724097114547292,0.014957820007348055,-0.06222892262960742
-3.0,-0.07249146927045334,0.012751247202891126,-0.06278893468046072
-2.0,0.04383060318030645,0.011143136534891985,-0.06392616557433205
-1.0,0.1611938039334689,0.00993642814643905,-0.0656862746984746
0.0,0.2705863129731436,0.007274298955173252,-0.06543707619972995
1.0,0.38805999621878157,0.007564919422428382,-0.06679087563636431
2.0,0.505111631075343,0.00794792359083208,-0.0680768480728468
3.0,0.6220575490048995,0.008385342847850513,-0.06939031497426516
4.0,0.7384911393597987,0.00889677762838502,-0.07063758939173903
5.0,0.8537511147948377,0.009549938803937102,-0.07173387664057637
6.0,0.9672282676153093,0.010473149451449497,-0.07262535229868915
7.0,1.0789149440592258,0.01157717204134446,-0.07327963347314889
8.0,1.1842048565565906,0.013549806012945515,-0.07326973202215645
9.0,1.2793429025170533,0.01657019878869087,-0.071940553431173
10.0,1.3676624757938038,0.01959326890467934,-0.06916135444449333
11.0,1.4424200010706223,0.023025204173259334,-0.06396547455201318
12.0,1.468720767957812,0.028445617085757855,-0.05168331631452943
13.0,1.4825946284159417,0.03545635716738256,-0.041882149497004965
14.0,1.4847272445940352,0.0455579720468013,-0.03609389520632997
15.0,1.4707545918904459,0.05897438512833403,-0.033533573905332646
16.0,1.4343391005686241,0.07654474395744579,-0.033288014471959906
17.0,1.3909005865151016,0.09763429722666662,-0.037818407895191385
18.0,1.3538606700476283,0.12083692211344213,-0.048126625022008505
19.0,1.3013235695746517,0.14987245981092728,-0.06462156176800699
20.0,1.2273890466225696,0.19038970225912522,-0.09211574047115029
