Alpha,Cl,Cd,Cm
-20.0,-0.3868104648677287,0.2139291814571377,-0.02225382958328058
-19.0,-0.3716447721236983,0.19769125445993999,-0.03226080460806752
-18.0,-0.3281780861063807,0.18899132197302282,-0.03532362617172124
-17.0,-0.32159129196003605,0.17396965245816048,-0.04439673232532567
-16.0,-0.28488780474255865,0.1640232552171499,-0.04510160911030472
-15.0,-0.8005150107722001,0.05209271963219706,-0.1004281207734223
-14.0,-0.8214182615844958,0.0375446403133112,-0.11079652283519112
-13.0,-0.7678213110103259,0.02818925103246535,-0.1148719284960687
-12.0,-0.6721053047758768,0.023828755329980234,-0.11666017139809498
-11.0,-0.5790821975846363,0.020894094233409342,-0.11515767872204775
-10.0,-0.4875917177576476,0.018298344106936287,-0.11232518802844502
-9.0,-0.38880399135482996,0.01649513793305886,-0.11031795423280022
-8.0,-0.28620714704255595,0.014913728752015803,-0.1086434764628286
-7.0,-0.17926977925505078,0.013781470412126353,-0.10750319413300684
-6.0,-0.07041041662478964,0.012974400806311105,-0.1065432812775408
-5.0,0.04013509526181053,0.012265329928457337,-0.10596780034570061
-4.0,0.1516121097276812,0.011751174308219328,-0.10559905670629052
-3.0,0.26146511974417064,0.011330810058467727,-0.10494672570504036
-2.0,0.37086622984846884,0.010888437176870798,-0.10440156172120084
-1.0,0.4774842520353663,0.010605597722255743,-0.10334336204435474
0.0,0.580850756883065,0.010385598566316453,-0.10142554029578549
1.0,0.676138216572938,0.010304064043722543,-0.09700644168443998
2.0,0.8309742712175052,0.01112670238572138,-0.10626386839538612
3.0,0.9137234801928983,0.011844024541023214,-0.10068358629474872
4.0,1.0050641379927145,0.012536583873178306,-0.09685678537398117
5.0,1.082114786406324,0.013579741781915284,-0.09046873584016035
6.0,1.1548192034534324,0.014971881470124557,-0.08383833779791026
7.0,1.2278569232339385,0.01667499145621589,-0.07810590411414353
8.0,1.2964333787392257,0.01884419410715684,-0.07252176329017342
9.0,1.3658752125361568,0.021232988896777747,-0.0678918978941088
10.0,1.4284025824906503,0.024264016315505104,-0.06323270081010755
11.0,1.483391707607765,0.028076408149067922,-0.05871088504576917
12.0,1.5332985899295377,0.032601756658684665,-0.05469849567430219
13.0,1.569539144790881,0.03862341696762914,-0.0507568566275532
14.0,1.5933986537706764,0.04628371872142284,-0.047380401194230384
15.0,1.6062988705404133,0.05558393150772189,-0.044863751131873096
16.0,1.610207632757424,0.0663838925744573,-0.04336961974001557
17.0,1.6016365952482903,0.07906758672339678,-0.04294115307141341
18.0,1.5828535649292577,0.09346205525502599,-0.04382795392495504
19.0,1.5831488387396087,0.10570683396771068,-0.04564322713211979
20.0,1.5754329104650868,0.1191736847727909,-0.04877068392133149
