Alpha,Cl,Cd,Cm
-20.0,-0.4730357769017199,0.2221033668222569,0.0034886226621020184
-19.0,-0.2241672329672105,0.17490542755447452,-0.033168815878726055
-18.0,-0.20040579860026564,0.16708251839857277,-0.03805860610230629
-16.0,-0.8376871709697833,0.06364176112133296,-0.08246587639700846
-15.0,-0.903106108218082,0.03904418569994115,-0.10176771509403061
-14.0,-0.8849963172022122,0.02998495704361299,-0.10547832552321962
-13.0,-0.8340381459674426,0.024677946444682075,-0.10129167099058556
-12.0,-0.7535948284078919,0.02200670198718793,-0.09779000881998134
-11.0,-0.6591032182460445,0.0197914901208564,-0.09577469535669098
-10.0,-0.5596353970158675,0.01743658187255504,-0.09465479213500033
-9.0,-0.452255032906216,0.01561749004418239,-0.09429880188658503
-8.0,-0.3402293818680182,0.01422318141592342,-0.09454622488402221
-7.0,-0.22569817420460966,0.013047934367945714,-0.09520884521883438
-6.0,-0.10801842006775772,0.012263210533776922,-0.09630291082662948
-5.0,0.010227949052137487,0.011625112057358236,-0.09746489726790841
-4.0,0.1294859972407632,0.011165926965056751,-0.09883553609352387
-3.0,0.24821160896622588,0.01074911847549237,-0.10024436472567211
-2.0,0.3669325293981084,0.010242113029699164,-0.10184676817312169
-1.0,0.4839258571747419,0.009830047298935404,-0.10328675501272334
0.0,0.5980997761409128,0.009446130769700472,-0.10393145970874969
1.0,0.6980950994012298,0.00929544336295522,-0.10037646812122554
2.0,0.8216083172311743,0.009826889211432217,-0.1031910502140963
3.0,0.9320954562102418,0.01060774226008043,-0.10347016883402058
4.0,1.0421906210392742,0.011330312880125632,-0.10368836194354562
5.0,1.1461853518111915,0.012279198729700133,-0.10290751998244387
6.0,1.2459363444606026,0.013271988624290524,-0.10142964357402467
7.0,1.3349771278821143,0.014537679054178751,-0.09815283957473793
8.0,1.4022681468971425,0.016375808351822247,-0.09125787429203225
9.0,1.473856292641943,0.01843191601197295,-0.08613871068772418
10.0,1.540958122248105,0.02101908574659207,-0.08131476543330991
11.0,1.6009957039206308,0.024345274248129035,-0.07661786814808219
12.0,1.645719356225789,0.029092979465814697,-0.07149428628064751
13.0,1.6846119571774067,0.03477031254677342,-0.0671996314545295
14.0,1.7084121286780225,0.042309623679689885,-0.06323696587658974
15.0,1.7188416263388921,0.051808922196904056,-0.060132330532984446
16.0,1.7178906806379861,0.06316118591413632,-0.05815490310672182
17.0,1.7105956654281531,0.07582207170998347,-0.05741787572473146
18.0,1.6992614250125775,0.08944209110424345,-0.057930911772331846
19.0,1.6834014299024105,0.10403970846273944,-0.059825254823633725
20.0,1.6624795888111208,0.11963246521851516,-0.06332481307088068
