Alpha,Cl,Cd,Cm
-20.0,-0.20248662625990316,0.19015500971204188,-0.039766220976874773
-19.0,-0.2040912113680407,0.18471408071572942,-0.04246852988869362
-18.0,-0.35501130574101025,0.19594105222545075,-0.03490104292775273
-17.0,-0.30810586953280517,0.18698161601825125,-0.03883456438206191
-16.0,-0.1804551684179722,0.16299867067638968,-0.05256548528188235
-14.0,-0.864218535679829,0.04834453198889482,-0.10193653078119326
-13.0,-0.8261044994022798,0.03745578162988533,-0.1123190351871338
-12.0,-0.7530764759215823,0.031381714308058695,-0.11547632640259947
-11.0,-0.6595653111793779,0.02628832374836683,-0.11700579784414221
-10.0,-0.5718841940252466,0.023579512071668494,-0.11387664805749449
-9.0,-0.4817784027147476,0.020608777739548174,-0.1106583994701229
-8.0,-0.38158163384756977,0.01885813494204301,-0.10853768260202873
-7.0,-0.2780822930800616,0.01701868043899405,-0.10709142543808232
-6.0,-0.17003269214345285,0.015516860275083536,-0.1062351871991897
-5.0,-0.058711872250528825,0.014300590254556418,-0.10598265247693654
-4.0,0.05533762243873907,0.01354371369285888,-0.10614376318160816
-3.0,0.16910815512783997,0.012837266698459844,-0.1064283150341717
-2.0,0.2831600570213913,0.012365926465796647,-0.10685028971655812
-1.0,0.3964420803045338,0.011976121393103,-0.10724764086665316
0.0,0.5064346665352792,0.011583325087684282,-0.10697956872047036
1.0,0.6102734743074926,0.01150948051188953,-0.10486173648494165
2.0,0.700434726868071,0.01181167149248913,-0.09903473259066768
3.0,0.8426219370977316,0.012610024973803414,-0.10530033463583076
4.0,0.9262513793771772,0.013218199578155775,-0.10059610484688564
5.0,1.012455392276048,0.01425510480663587,-0.09641883469957978
6.0,1.0916366141306413,0.01539517186396074,-0.09099895721495378
7.0,1.1686512950015644,0.016927530418025073,-0.08584311792527241
8.0,1.2379193948801182,0.01903343042980679,-0.08021376759591967
9.0,1.3101694946905185,0.02127286615709211,-0.0758342151478146
10.0,1.374807668126242,0.02417063065224074,-0.07120650223248286
11.0,1.4326518991228556,0.027743269068185212,-0.0666444635430533
12.0,1.486557892019607,0.031880622087121675,-0.06256566286490806
13.0,1.525151512231997,0.03757610399855718,-0.05826378151413989
14.0,1.5674477708688022,0.043494530494111554,-0.055377324443867344
15.0,1.5921797975917331,0.051456161071649735,-0.05264607618374809
16.0,1.609844998099553,0.0606310861946507,-0.05079179639727325
17.0,1.6042329383526368,0.07278104530664413,-0.049590584426197994
18.0,1.6084317573208926,0.08425305463665352,-0.04965918437569391
19.0,1.604160520784402,0.09690571461579371,-0.050714289856845646
20.0,1.608282297477955,0.1085822251991291,-0.0526497541479324
